   13.220    1.281    0.000    0.000    229.894  2.4666e-04  1.6278e+02
   13.420    1.343    0.000    0.000    229.319  2.3966e-04  1.5776e+02
   13.620    1.407    0.000    0.000    228.754  2.3284e-04  1.5290e+02
   13.820    1.474    0.000    0.000    228.199  2.2619e-04  1.4817e+02
   14.020    1.544    0.000    0.000    227.655  2.1972e-04  1.4359e+02
   14.220    1.616    0.000    0.000    227.121  2.1342e-04  1.3914e+02
   14.420    1.692    0.000    0.000    226.596  2.0727e-04  1.3482e+02
   14.620    1.770    0.000    0.000    226.083  2.0129e-04  1.3064e+02
   14.820    1.852    0.000    0.000    225.579  1.9547e-04  1.2658e+02
   15.020    1.937    0.000    0.000    225.085  1.8980e-04  1.2264e+02
   15.220    2.026    0.000    0.000    224.602  1.8429e-04  1.1882e+02
   15.420    2.118    0.000    0.000    224.129  1.7892e-04  1.1511e+02
   15.620    2.213    0.000    0.000    223.667  1.7369e-04  1.1152e+02
   15.820    2.312    0.000    0.000    223.214  1.6861e-04  1.0804e+02
   16.020    2.416    0.000    0.000    222.772  1.6366e-04  1.0466e+02
   16.220    2.523    0.000    0.000    222.341  1.5885e-04  1.0139e+02
   16.420    2.634    0.000    0.000    221.919  1.5418e-04  9.8216e+01
   16.620    2.749    0.000    0.000    221.508  1.4963e-04  9.5141e+01
   16.820    2.869    0.000    0.000    221.108  1.4520e-04  9.2161e+01
   17.020    2.993    0.000    0.000    220.717  1.4090e-04  8.9273e+01
   17.220    3.121    0.000    0.000    220.338  1.3672e-04  8.6474e+01
   17.420    3.255    0.000    0.000    219.968  1.3265e-04  8.3763e+01
   17.620    3.393    0.000    0.000    219.609  1.2870e-04  8.1135e+01
   17.820    3.536    0.000    0.000    219.260  1.2486e-04  7.8590e+01
   18.020    3.684    0.000    0.000    218.922  1.2113e-04  7.6124e+01
   18.220    3.838    0.000    0.000    218.594  1.1751e-04  7.3736e+01
   18.420    3.997    0.000    0.000    218.276  1.1399e-04  7.1422e+01
   18.620    4.161    0.000    0.000    217.969  1.1057e-04  6.9181e+01
   18.820    4.331    0.000    0.000    217.672  1.0724e-04  6.7010e+01
   19.020    4.507    0.000    0.000    217.386  1.0402e-04  6.4908e+01
   19.220    4.688    0.000    0.000    217.109  1.0088e-04  6.2872e+01
   19.420    4.876    0.000    0.000    216.844  9.7837e-05  6.0900e+01
   19.620    5.070    0.000    0.000    216.588  9.4882e-05  5.8991e+01
   19.820    5.270    0.000    0.000    216.343  9.2012e-05  5.7142e+01
   20.020    5.477    0.000    0.000    216.108  8.9226e-05  5.5352e+01
   20.220    5.691    0.000    0.000    215.883  8.6522e-05  5.3618e+01
   20.420    5.911    0.000    0.000    215.669  8.3896e-05  5.1940e+01
   20.620    6.139    0.000    0.000    215.465  8.1348e-05  5.0315e+01
   20.820    6.373    0.000    0.000    215.271  7.8875e-05  4.8741e+01
   21.020    6.615    0.000    0.000    215.087  7.6476e-05  4.7218e+01
   21.220    6.864    0.000    0.000    214.914  7.4147e-05  4.5743e+01
   21.420    7.120    0.000    0.000    214.750  7.1887e-05  4.4315e+01
   21.620    7.385    0.000    0.000    214.597  6.9694e-05  4.2933e+01
   21.820    7.657    0.000    0.000    214.454  6.7567e-05  4.1595e+01
   22.020    7.937    0.000    0.000    214.321  6.5503e-05  4.0299e+01
   22.220    8.226    0.000    0.000    214.198  6.3501e-05  3.9045e+01
   22.420    8.522    0.000    0.000    214.085  6.1559e-05  3.7831e+01
   22.620    8.827    0.000    0.000    213.982  5.9676e-05  3.6656e+01
   22.820    9.141    0.000    0.000    213.889  5.7849e-05  3.5518e+01
   23.020    9.463    0.000    0.000    213.806  5.6077e-05  3.4417e+01
   23.220    9.795    0.000    0.000    213.733  5.4358e-05  3.3351e+01
   23.420   10.135    0.000    0.000    213.669  5.2692e-05  3.2319e+01
   23.620   10.484    0.000    0.000    213.616  5.1076e-05  3.1320e+01
   23.820   10.843    0.000    0.000    213.572  4.9509e-05  3.0353e+01
   24.020   11.211    0.000    0.000    213.537  4.7989e-05  2.9416e+01
   24.220   11.589    0.000    0.000    213.513  4.6516e-05  2.8510e+01
   24.420   11.976    0.000    0.000    213.498  4.5088e-05  2.7633e+01
   24.620   12.373    0.000    0.000    213.493  4.3703e-05  2.6783e+01
   24.820   12.780    0.000    0.000    213.497  4.2361e-05  2.5961e+01
   25.020   13.197    0.000    0.000    213.511  4.1060e-05  2.5165e+01
   25.220   13.624    0.000    0.000    213.534  3.9798e-05  2.4395e+01
   25.420   14.061    0.000    0.000    213.566  3.8575e-05  2.3649e+01
   25.620   14.509    0.000    0.000    213.608  3.7390e-05  2.2927e+01
   25.820   14.967    0.000    0.000    213.659  3.6241e-05  2.2228e+01
   26.020   15.435    0.000    0.000    213.719  3.5128e-05  2.1551e+01
   26.220   15.914    0.000    0.000    213.788  3.4048e-05  2.0895e+01
   26.420   16.404    0.000    0.000    213.867  3.3002e-05  2.0261e+01
   26.620   16.904    0.000    0.000    213.954  3.1989e-05  1.9646e+01
   26.820   17.416    0.000    0.000    214.050  3.1006e-05  1.9052e+01
   27.020   17.938    0.000    0.000    214.155  3.0054e-05  1.8476e+01
   27.220   18.471    0.000    0.000    214.269  2.9131e-05  1.7918e+01
   27.420   19.015    0.000    0.000    214.392  2.8237e-05  1.7378e+01
   27.620   19.570    0.000    0.000    214.523  2.7371e-05  1.6855e+01
   27.820   20.136    0.000    0.000    214.663  2.6531e-05  1.6349e+01
   28.020   20.713    0.000    0.000    214.812  2.5717e-05  1.5858e+01
   28.220   21.302    0.000    0.000    214.969  2.4929e-05  1.5383e+01
   28.420   21.901    0.000    0.000    215.134  2.4165e-05  1.4923e+01
   28.620   22.512    0.000    0.000    215.308  2.3425e-05  1.4478e+01
   28.820   23.133    0.000    0.000    215.489  2.2708e-05  1.4046e+01
   29.020   23.766    0.000    0.000    215.679  2.2013e-05  1.3629e+01
   29.220   24.410    0.000    0.000    215.877  2.1339e-05  1.3224e+01
   29.420   25.065    0.000    0.000    216.083  2.0687e-05  1.2832e+01
   29.620   25.730    0.000    0.000    216.297  2.0055e-05  1.2452e+01
   29.820   26.407    0.000    0.000    216.518  1.9442e-05  1.2084e+01
   30.020   27.094    0.000    0.000    216.747  1.8849e-05  1.1727e+01
   30.220   27.793    0.000    0.000    216.984  1.8274e-05  1.1382e+01
   30.420   28.502    0.000    0.000    217.228  1.7717e-05  1.1048e+01
   30.620   29.221    0.000    0.000    217.480  1.7177e-05  1.0723e+01
   30.820   29.951    0.000    0.000    217.739  1.6654e-05  1.0409e+01
   31.020   30.692    0.000    0.000    218.005  1.6147e-05  1.0105e+01
   31.220   31.443    0.000    0.000    218.278  1.5656e-05  9.8101e+00
   31.420   32.204    0.000    0.000    218.559  1.5181e-05  9.5243e+00
   31.620   32.974    0.000    0.000    218.846  1.4720e-05  9.2474e+00
   31.820   33.755    0.000    0.000    219.140  1.4274e-05  8.9790e+00
   32.020   34.545    0.000    0.000    219.441  1.3841e-05  8.7188e+00
   32.220   35.345    0.000    0.000    219.748  1.3422e-05  8.4666e+00
   32.420   36.154    0.000    0.000    220.062  1.3016e-05  8.2222e+00
   32.620   36.972    0.000    0.000    220.383  1.2623e-05  7.9853e+00
   32.820   37.799    0.000    0.000    220.709  1.2241e-05  7.7556e+00
   33.020   38.634    0.000    0.000    221.042  1.1872e-05  7.5330e+00
   33.220   39.478    0.000    0.000    221.381  1.1514e-05  7.3171e+00
   33.420   40.330    0.000    0.000    221.725  1.1167e-05  7.1078e+00
   33.620   41.190    0.000    0.000    222.076  1.0831e-05  6.9049e+00
   33.820   42.057    0.000    0.000    222.432  1.0506e-05  6.7082e+00
   34.020   42.932    0.000    0.000    222.794  1.0191e-05  6.5174e+00
   34.220   43.814    0.000    0.000    223.161  9.8849e-06  6.3323e+00
   34.420   44.702    0.000    0.000    223.534  9.5888e-06  6.1529e+00
   34.620   45.596    0.000    0.000    223.912  9.3019e-06  5.9788e+00
   34.820   46.497    0.000    0.000    224.295  9.0238e-06  5.8100e+00
   35.020   47.403    0.000    0.000    224.683  8.7544e-06  5.6463e+00
   35.220   48.315    0.000    0.000    225.076  8.4933e-06  5.4875e+00
   35.420   49.231    0.000    0.000    225.474  8.2402e-06  5.3334e+00
   35.620   50.152    0.000    0.000    225.876  7.9951e-06  5.1839e+00
   35.820   51.077    0.000    0.000    226.283  7.7574e-06  5.0389e+00
   36.020   52.006    0.000    0.000    226.694  7.5272e-06  4.8982e+00
   36.220   52.938    0.000    0.000    227.109  7.3040e-06  4.7617e+00
   36.420   53.873    0.000    0.000    227.528  7.0877e-06  4.6293e+00
   36.620   54.811    0.000    0.000    227.951  6.8781e-06  4.5007e+00
   36.820   55.751    0.000    0.000    228.378  6.6750e-06  4.3760e+00
   37.020   56.692    0.000    0.000    228.809  6.4781e-06  4.2549e+00
   37.220   57.634    0.000    0.000    229.243  6.2872e-06  4.1374e+00
   37.420   58.577    0.000    0.000    229.681  6.1023e-06  4.0233e+00
   37.620   59.521    0.000    0.000    230.122  5.9230e-06  3.9126e+00
   37.820   60.464    0.000    0.000    230.566  5.7492e-06  3.8052e+00
   38.020   61.406    0.000    0.000    231.013  5.5807e-06  3.7008e+00
   38.220   62.347    0.000    0.000    231.463  5.4175e-06  3.5995e+00
   38.420   63.286    0.000    0.000    231.915  5.2592e-06  3.5012e+00
   38.620   64.223    0.000    0.000    232.370  5.1057e-06  3.4057e+00
   38.820   65.157    0.000    0.000    232.827  4.9569e-06  3.3130e+00
   39.020   66.087    0.000    0.000    233.287  4.8127e-06  3.2229e+00
   39.220   67.014    0.000    0.000    233.749  4.6729e-06  3.1355e+00
   39.420   67.937    0.000    0.000    234.212  4.5373e-06  3.0506e+00
   39.620   68.854    0.000    0.000    234.678  4.4059e-06  2.9681e+00
   39.820   69.766    0.000    0.000    235.145  4.2785e-06  2.8880e+00
   40.020   70.672    0.000    0.000    235.613  4.1549e-06  2.8102e+00
   40.220   71.571    0.000    0.000    236.083  4.0351e-06  2.7346e+00
   40.420   72.464    0.000    0.000    236.554  3.9189e-06  2.6611e+00
   40.620   73.348    0.000    0.000    237.026  3.8062e-06  2.5898e+00
   40.820   74.225    0.000    0.000    237.498  3.6970e-06  2.5204e+00
   41.020   75.093    0.000    0.000    237.972  3.5910e-06  2.4531e+00
   41.220   75.951    0.000    0.000    238.446  3.4883e-06  2.3876e+00
   41.420   76.800    0.000    0.000    238.920  3.3886e-06  2.3240e+00
   41.620   77.638    0.000    0.000    239.395  3.2920e-06  2.2622e+00
   41.820   78.465    0.000    0.000    239.869  3.1982e-06  2.2022e+00
   42.020   79.281    0.000    0.000    240.344  3.1073e-06  2.1438e+00
   42.220   80.084    0.000    0.000    240.818  3.0191e-06  2.0870e+00
   42.420   80.875    0.000    0.000    241.292  2.9335e-06  2.0319e+00
   42.620   81.653    0.000    0.000    241.765  2.8505e-06  1.9783e+00
   42.820   82.418    0.000    0.000    242.238  2.7700e-06  1.9261e+00
   43.020   83.168    0.000    0.000    242.709  2.6919e-06  1.8755e+00
   43.220   83.904    0.000    0.000    243.179  2.6161e-06  1.8262e+00
   43.420   84.624    0.000    0.000    243.648  2.5425e-06  1.7783e+00
   43.620   85.329    0.000    0.000    244.116  2.4712e-06  1.7317e+00
   43.820   86.018    0.000    0.000    244.582  2.4020e-06  1.6864e+00
   44.020   86.690    0.000    0.000    245.046  2.3348e-06  1.6423e+00
   44.220   87.345    0.000    0.000    245.508  2.2696e-06  1.5995e+00
   44.420   87.982    0.000    0.000    245.968  2.2063e-06  1.5578e+00
   44.620   88.601    0.000    0.000    246.426  2.1450e-06  1.5173e+00
   44.820   89.202    0.000    0.000    246.882  2.0854e-06  1.4779e+00
   45.020   89.784    0.000    0.000    247.334  2.0275e-06  1.4395e+00
   45.220   90.347    0.000    0.000    247.784  1.9714e-06  1.4022e+00
   45.420   90.890    0.000    0.000    248.231  1.9169e-06  1.3659e+00
   45.620   91.412    0.000    0.000    248.675  1.8641e-06  1.3306e+00
   45.820   91.915    0.000    0.000    249.115  1.8127e-06  1.2963e+00
   46.020   92.396    0.000    0.000    249.552  1.7629e-06  1.2629e+00
   46.220   92.856    0.000    0.000    249.985  1.7145e-06  1.2303e+00
   46.420   93.294    0.000    0.000    250.414  1.6675e-06  1.1987e+00
   46.620   93.711    0.000    0.000    250.839  1.6219e-06  1.1679e+00
   46.820   94.105    0.000    0.000    251.260  1.5777e-06  1.1379e+00
   47.020   94.477    0.000    0.000    251.677  1.5347e-06  1.1087e+00
   47.220   94.826    0.000    0.000    252.089  1.4929e-06  1.0803e+00
   47.420   95.151    0.000    0.000    252.496  1.4524e-06  1.0527e+00
   47.620   95.454    0.000    0.000    252.898  1.4130e-06  1.0258e+00
   47.820   95.733    0.000    0.000    253.295  1.3748e-06  9.9960e-01
   48.020   95.988    0.000    0.000    253.687  1.3376e-06  9.7410e-01
   48.220   96.219    0.000    0.000    254.073  1.3016e-06  9.4927e-01
   48.420   96.427    0.000    0.000    254.454  1.2665e-06  9.2510e-01
   48.620   96.609    0.000    0.000    254.829  1.2325e-06  9.0157e-01
   48.820   96.768    0.000    0.000    255.198  1.1994e-06  8.7865e-01
   49.020   96.902    0.000    0.000    255.560  1.1673e-06  8.5634e-01
   49.220   97.011    0.000    0.000    255.916  1.1361e-06  8.3461e-01
   49.420   97.095    0.000    0.000    256.266  1.1058e-06  8.1345e-01
   49.620   97.155    0.000    0.000    256.609  1.0763e-06  7.9284e-01
   49.820   97.190    0.000    0.000    256.945  1.0477e-06  7.7276e-01
   50.020   97.200    0.000    0.000    257.274  1.0199e-06  7.5321e-01
   50.220   97.185    0.000    0.000    257.596  9.9286e-07  7.3417e-01
   50.420   97.145    0.000    0.000    257.910  9.6659e-07  7.1562e-01
   50.620   97.081    0.000    0.000    258.217  9.4106e-07  6.9754e-01
   50.820   96.991    0.000    0.000    258.516  9.1625e-07  6.7994e-01
   51.020   96.877    0.000    0.000    258.807  8.9213e-07  6.6279e-01
   51.220   96.738    0.000    0.000    259.090  8.6869e-07  6.4608e-01
   51.420   96.575    0.000    0.000    259.364  8.4590e-07  6.2979e-01
   51.620   96.387    0.000    0.000    259.630  8.2375e-07  6.1393e-01
   51.820   96.175    0.000    0.000    259.887  8.0221e-07  5.9847e-01
   52.020   95.939    0.000    0.000    260.136  7.8127e-07  5.8341e-01
   52.220   95.679    0.000    0.000    260.375  7.6091e-07  5.6873e-01
   52.420   95.395    0.000    0.000    260.605  7.4112e-07  5.5442e-01
   52.620   95.088    0.000    0.000    260.826  7.2187e-07  5.4048e-01
   52.820   94.758    0.000    0.000    261.038  7.0315e-07  5.2689e-01
   53.020   94.404    0.000    0.000    261.239  6.8494e-07  5.1365e-01
   53.220   94.028    0.000    0.000    261.431  6.6724e-07  5.0074e-01
   53.420   93.629    0.000    0.000    261.613  6.5002e-07  4.8815e-01
   53.620   93.208    0.000    0.000    261.784  6.3327e-07  4.7589e-01
   53.820   92.766    0.000    0.000    261.945  6.1698e-07  4.6393e-01
   54.020   92.301    0.000    0.000    262.095  6.0113e-07  4.5227e-01
   54.220   91.816    0.000    0.000    262.235  5.8571e-07  4.4090e-01
   54.420   91.309    0.000    0.000    262.364  5.7071e-07  4.2982e-01
   54.620   90.783    0.000    0.000    262.482  5.5612e-07  4.1902e-01
   54.820   90.236    0.000    0.000    262.589  5.4192e-07  4.0849e-01
   55.020   89.669    0.000    0.000    262.684  5.2810e-07  3.9822e-01
   55.220   89.084    0.000    0.000    262.768  5.1466e-07  3.8820e-01
   55.420   88.479    0.000    0.000    262.840  5.0157e-07  3.7844e-01
   55.620   87.856    0.000    0.000    262.900  4.8884e-07  3.6891e-01
   55.820   87.215    0.000    0.000    262.948  4.7644e-07  3.5963e-01
   56.020   86.557    0.000    0.000    262.984  4.6438e-07  3.5057e-01
   56.220   85.881    0.000    0.000    263.008  4.5264e-07  3.4174e-01
   56.420   85.190    0.000    0.000    263.019  4.4121e-07  3.3312e-01
   56.620   84.482    0.000    0.000    263.018  4.3008e-07  3.2472e-01
   56.820   83.758    0.000    0.000    263.004  4.1925e-07  3.1652e-01
   57.020   83.019    0.000    0.000    262.977  4.0871e-07  3.0853e-01
   57.220   82.266    0.000    0.000    262.937  3.9844e-07  3.0073e-01
   57.420   81.499    0.000    0.000    262.883  3.8844e-07  2.9313e-01
   57.620   80.718    0.000    0.000    262.817  3.7870e-07  2.8571e-01
   57.820   79.925    0.000    0.000    262.737  3.6922e-07  2.7847e-01
   58.020   79.118    0.000    0.000    262.643  3.5999e-07  2.7141e-01
   58.220   78.300    0.000    0.000    262.536  3.5100e-07  2.6452e-01
   58.420   77.471    0.000    0.000    262.415  3.4224e-07  2.5780e-01
   58.620   76.631    0.000    0.000    262.280  3.3371e-07  2.5125e-01
   58.820   75.780    0.000    0.000    262.131  3.2540e-07  2.4485e-01
   59.020   74.920    0.000    0.000    261.967  3.1730e-07  2.3861e-01
   59.220   74.050    0.000    0.000    261.789  3.0941e-07  2.3252e-01
   59.420   73.172    0.000    0.000    261.597  3.0173e-07  2.2658e-01
   59.620   72.286    0.000    0.000    261.390  2.9424e-07  2.2078e-01
   59.820   71.392    0.000    0.000    261.169  2.8695e-07  2.1513e-01
   60.020   70.491    0.000    0.000    260.933  2.7984e-07  2.0961e-01
   60.220   69.584    0.000    0.000    260.681  2.7292e-07  2.0422e-01
   60.420   68.671    0.000    0.000    260.415  2.6617e-07  1.9897e-01
   60.620   67.752    0.000    0.000    260.134  2.5959e-07  1.9384e-01
   60.820   66.829    0.000    0.000    259.837  2.5317e-07  1.8884e-01
   61.020   65.902    0.000    0.000    259.526  2.4693e-07  1.8396e-01
   61.220   64.970    0.000    0.000    259.199  2.4083e-07  1.7919e-01
   61.420   64.036    0.000    0.000    258.856  2.3490e-07  1.7454e-01
   61.620   63.098    0.000    0.000    258.498  2.2911e-07  1.7001e-01
   61.820   62.159    0.000    0.000    258.124  2.2346e-07  1.6558e-01
   62.020   61.218    0.000    0.000    257.735  2.1796e-07  1.6126e-01
   62.220   60.275    0.000    0.000    257.330  2.1260e-07  1.5704e-01
   62.420   59.332    0.000    0.000    256.909  2.0737e-07  1.5293e-01
   62.620   58.389    0.000    0.000    256.472  2.0226e-07  1.4891e-01
   62.820   57.446    0.000    0.000    256.019  1.9729e-07  1.4499e-01
   63.020   56.504    0.000    0.000    255.550  1.9244e-07  1.4117e-01
   63.220   55.563    0.000    0.000    255.065  1.8771e-07  1.3744e-01
   63.420   54.623    0.000    0.000    254.564  1.8309e-07  1.3380e-01
   63.620   53.686    0.000    0.000    254.047  1.7859e-07  1.3024e-01
   63.820   52.752    0.000    0.000    253.514  1.7420e-07  1.2677e-01
   64.020   51.820    0.000    0.000    252.964  1.6992e-07  1.2339e-01
   64.220   50.892    0.000    0.000    252.399  1.6574e-07  1.2009e-01
   64.420   49.968    0.000    0.000    251.817  1.6167e-07  1.1686e-01
   64.620   49.047    0.000    0.000    251.219  1.5769e-07  1.1372e-01
   64.820   48.132    0.000    0.000    250.604  1.5381e-07  1.1065e-01
   65.020   47.222    0.000    0.000    249.974  1.5003e-07  1.0766e-01
   65.220   46.316    0.000    0.000    249.327  1.4634e-07  1.0473e-01
   65.420   45.417    0.000    0.000    248.664  1.4273e-07  1.0188e-01
   65.620   44.524    0.000    0.000    247.984  1.3922e-07  9.9101e-02
   65.820   43.637    0.000    0.000    247.289  1.3578e-07  9.6387e-02
   66.020   42.757    0.000    0.000    246.577  1.3243e-07  9.3739e-02
   66.220   41.883    0.000    0.000    245.849  1.2917e-07  9.1156e-02
   66.420   41.017    0.000    0.000    245.105  1.2598e-07  8.8635e-02
   66.620   40.159    0.000    0.000    244.344  1.2286e-07  8.6176e-02
   66.820   39.309    0.000    0.000    243.568  1.1982e-07  8.3778e-02
   67.020   38.467    0.000    0.000    242.776  1.1686e-07  8.1438e-02
   67.220   37.633    0.000    0.000    241.968  1.1396e-07  7.9155e-02
   67.420   36.808    0.000    0.000    241.143  1.1113e-07  7.6929e-02
   67.620   35.992    0.000    0.000    240.304  1.0837e-07  7.4757e-02
   67.820   35.184    0.000    0.000    239.448  1.0568e-07  7.2639e-02
   68.020   34.387    0.000    0.000    238.577  1.0305e-07  7.0573e-02
   68.220   33.598    0.000    0.000    237.690  1.0048e-07  6.8559e-02
   68.420   32.819    0.000    0.000    236.788  9.7973e-08  6.6594e-02
   68.620   32.051    0.000    0.000    235.870  9.5525e-08  6.4678e-02
   68.820   31.292    0.000    0.000    234.937  9.3135e-08  6.2811e-02
   69.020   30.543    0.000    0.000    233.989  9.0801e-08  6.0990e-02
   69.220   29.805    0.000    0.000    233.026  8.8522e-08  5.9214e-02
   69.420   29.077    0.000    0.000    232.049  8.6296e-08  5.7483e-02
   69.620   28.359    0.000    0.000    231.056  8.4123e-08  5.5796e-02
   69.820   27.652    0.000    0.000    230.049  8.2001e-08  5.4151e-02
   70.020   26.956    0.000    0.000    229.028  7.9929e-08  5.2549e-02
   70.220   26.271    0.000    0.000    227.992  7.7905e-08  5.0987e-02
   70.420   25.596    0.000    0.000    226.943  7.5929e-08  4.9464e-02
   70.620   24.933    0.000    0.000    225.879  7.3999e-08  4.7981e-02
   70.820   24.280    0.000    0.000    224.802  7.2114e-08  4.6536e-02
   71.020   23.639    0.000    0.000    223.711  7.0273e-08  4.5128e-02
   71.220   23.008    0.000    0.000    222.607  6.8475e-08  4.3757e-02
   71.420   22.389    0.000    0.000    221.490  6.6720e-08  4.2421e-02
   71.620   21.780    0.000    0.000    220.360  6.5005e-08  4.1120e-02
   71.820   21.183    0.000    0.000    219.217  6.3330e-08  3.9853e-02
   72.020   20.597    0.000    0.000    218.062  6.1695e-08  3.8619e-02
   72.220   20.022    0.000    0.000    216.895  6.0098e-08  3.7418e-02
   72.420   19.458    0.000    0.000    215.716  5.8538e-08  3.6248e-02
   72.620   18.905    0.000    0.000    214.525  5.7015e-08  3.5110e-02
   72.820   18.363    0.000    0.000    213.322  5.5527e-08  3.4002e-02
   73.020   17.833    0.000    0.000    212.109  5.4074e-08  3.2924e-02
   73.220   17.313    0.000    0.000    210.884  5.2655e-08  3.1875e-02
   73.420   16.803    0.000    0.000    209.649  5.1269e-08  3.0855e-02
   73.620   16.305    0.000    0.000    208.404  4.9916e-08  2.9862e-02
   73.820   15.817    0.000    0.000    207.149  4.8595e-08  2.8896e-02
   74.020   15.341    0.000    0.000    205.884  4.7304e-08  2.7957e-02
   74.220   14.874    0.000    0.000    204.610  4.6044e-08  2.7044e-02
   74.420   14.418    0.000    0.000    203.327  4.4814e-08  2.6156e-02
   74.620   13.973    0.000    0.000    202.035  4.3613e-08  2.5294e-02
   74.820   13.538    0.000    0.000    200.734  4.2440e-08  2.4455e-02
   75.020   13.113    0.000    0.000    199.426  4.1295e-08  2.3640e-02
   75.220   12.698    0.000    0.000    198.110  4.0176e-08  2.2848e-02
   75.420   12.293    0.000    0.000    196.786  3.9085e-08  2.2079e-02
